text1,text2,label
dl_grid_size,frequencyinfodl,1
resources,move,1
slot,crew,0
get_dl_slots_per_period,sheriff,0
ssb_table,uint32_t,1
index,sega,0
scc,ss_pbch_blockpower,1
for,hurricane,0
harq,multi,0
fs,nut,0
done,when,1
pickandreverse_bits,x1_bitlen,1
if,proceed,0
assertfatal,fan,0
sched_slot,sigma,0
assertfatal,mono,0
num_ant_ports,num_antenna_ports,1
int,ul_slot_idxs,1
required,together,0
ra,ra_state,1
the,use,1
slot,annoying,0
vrb,not,1
find,included,0
and,zip,0
report,slot,1
const,base20_idx,1
csi_report,guinea,0
multiple,simultaneous,1
slot,alfred,0
beamforming,beam_idx,1
n_ul_slots_period,both,0
configured,tba,0
not,col,1
phy,cimag,1
rc,dl_bler,1
return,loads,0
with,only,1
get_pucch_index,fs,1
find,scheduling,1
scs,the,1
alliance,tower,0
const,evident,0
bwp_start,glass,0
frame,wondering,0
from,realm,0
that,don,1
frame_type,len,0
nr_mac,pucch,1
semi,word,0
openairinterface,hydrogen,0
slot,hiv,0
r_index,ri_bitlen,1
start,rich,0
warranties,any,1
nr_mac,pid,1
wait,outdoor,0
and,resources,1
check,because,1
current,slot,1
double,max_m,1
vrb_map_ul,citation,0
assertfatal,mls,0
srs_pdu,srs_parameters_v4,1
pucch_snrx10,sides,0
print128_number,sum_matrix,1
static,void,1
software,alliance,1
schedule,time,1
is,can,1
uint8_t,layers,0
update,remarks,0
mod_id,graphical,0
tl,tribe,0
codebook,covered,0
cfg,ssb_table,1
nr_mac,this,1
pid,pens,0
srs,metropolitan,0
static,targeted,0
layer,or,1
li_bitlen,teams,0
frequencyinfodl,der,0
ssb,kentucky,0
i2_size,developing,0
in,passive,0
schedulingrequestresourceconfig,taxi,0
cri_bitlen,cumul_bits,1
prepare,to,1
static,decline,0
license,never,0
log_d,unique,0
log_e,reported,1
ul_ack,latter,0
nrmac,relates,0
additional,ownership,1
num_gnb_antenna_elements,antenna,1
in,seen,0
const,battle,0
int,ul_period_start,1
pusch_config,representing,0
also,received,0
cfg,from_nrarfcn,1
rs,reset,0
initialuplinkbwp,intro,0
static,nr_configure_srs,1
const,list,1
int32_t,mixed,0
differential,ada,0
base33_idx,port,1
old,illustrated,0
ul_slot_idx_in_period,highlights,0
skip,happens,1
array,knowing,0
measurements,fit,0
x1_bitlen,denmark,0
of,gadgets,0
that,striking,0
if,ue,1
ret,bwp_size,1
base12_idx,rendered,0
log_e,not,1
disable,we,1
srs_pdu,rental,0
get,full,1
csi,dresses,0
pucchresset,array,1
you,this,1
ue,find_ra_ue,1
assertfatal,an,1
uci_234,pdubitmap,1
int,history,0
dai,screenshots,0
res_index,pucch_resource,1
can,promotion,0
if,frame,1
absent,scs,1
if,combining,0
list,overhead,0
nrmac,const,1
const,n_slots_frame,1
rachconfig,yen,0
reporting,ssbri,1
pucch,emissions,0
num_ul_slots,establishing,0
function,acknack,1
dl,sim,0
required,layers,0
base31_idx,recently,0
bwp_size,noble,0
rach_configcommon,kiss,0
scheduling,sched_slot,1
mask,choice,1
rb,bwp_start,1
if,harq_confidence,1
slot,gaps,0
phy_cell_id,jade,0
int,servingcellconfigcommon,1
section,start,0
pucch,int,1
print_report,classification,0
if,ross,0
csi_report,csi_report_bitlen,1
identified,llc,0
nr_slots_period,tdd,1
ri_bitlen,csi_report,1
cfg,music,0
with,num_antenna_ports,1
symbols,costumes,0
void,slot,1
prach_config,num_prach_fd_occasions,1
reportquantity,slot,1
cfg,bent,0
nr_sched_pucch_t,pucch_index,1
int,caring,0
sched_ctrl,ue_sched_ctrl,1
function,returns,1
bool,eligible,0
nrmac,frame_structure,1
adds,welsh,0
under,pmid,0
period_cfg,numb_slots_frame,1
slot,casino,0
brief,karl,0
beam,camera,0
in,advance,1
nr_ue_info_t,bedrooms,0
performed,spaces,0
base01_idx,hearts,0
cfg,third,0
int,marshall,0
number,rank,1
scheduling,process,1
pucch_slot,beam,1
ue,report,1
phy,pvc,0
curr_pucch,shopping,0
scheduling,o_csi,1
measurements,las,0
setup,rach_configgeneric,1
cri_bitlen,sen,0
is,cast,0
sfn_sf,apparent,0
prach_fd_occasion,value,1
if,get_softmodem_params,1
nr_mac,reported,1
csi_meas_bitlen,ri,1
mat_real128,tion,0
log_e,highland,0
the,store,1
settings,recently,0
current,observer,0
n_pdus,the,1
shall,hayes,0
update,than,1
nrmac,process,0
pucch_index,get_pucch_index,1
pucch_snrx10,meta,0
value,yellow,0
nr_mac,district,0
in,csi_report,1
feedback,at,1
pucch_config,format3,1
log_e,proved,0
bits,sector,0
srs_pdu,lecture,0
are,configured,1
number,boundaries,0
ul_ack,timing,1
pucch,already,1
if,integrate,0
are,the,1
csi_bits,rebecca,0
assertfatal,proc,0
double,directions,0
ssb_table,ssb_offset_point_a,1
bits,aruba,0
mat_i,riding,0
distance,is,1
pucchcsires,feelings,0
tl,mercy,0
in,wave,0
check,struggle,0
int,ul_pointa,1
pi,friendly,0
reporting,when,0
sr,behind,0
uint16_t,just,0
in,tdd,1
uint16_t,num_gnb_antenna_elements,1
rs,pens,0
mod_idp,frame,1
of,motorcycle,0
resource,rs,1
this,stretch,0
tpc,power,1
zero,to,1
comb_offset,srs_resource,1
void,morning,0
nr_mac,resume,0
pucch_config,count,1
if,ul_bwp,1
num,num_symbols,1
csi,attention,0
nr_pucch_resourceid_t,paper,0
log_d,reception,1
antenna,bones,0
const,ul_buffer_index,1
mult_128,announcements,0
num_ant_ports,wound,0
beam,rolls,0
i1_2,ts,1
if,slot,1
ssb_subcarrieroffset,cfg,1
this,compiler,0
nfapi_nr_pm_weights_t,consequently,0
snr,think,0
brief,of,1
more,ssb,1
pucch,consoles,0
nr_servingcellconfigcommon_t,scc,1
cfg,tag,1
and,communications,0
detected,asia,0
int,mcstableidx,1
t_srs,present,1
in,or,1
different,setting,1
mac,distributed,0
required,resources,1
csi_report,cqi_table,1
pucchcsires,absence,0
resource,chinese,0
frequency_range_t,frequencybandlist,1
pid,disclosure,0
temp_cri,cri_bitlen,1
measurements,bolt,0
const,num_prgs,1
cyclic_shift,carol,0
frame,with,1
the,broader,0
num_gnb_antenna_elements,antenna,1
but,arabia,0
ue,talking,0
ue_rejected,frame,1
ri,li,1
set_pucch0_vrb_occupation,bwp_start,1
resource,earn,0
nr_schedule_pucch,frame,1
or,univ,0
ch,exterior,0
sl_to_bitmap,ciao,0
ssb_beam_id_list,beam_id,1
tpc1,ul_cqi,1
what,in,1
frequencyinfodl,payment,0
bits,fit,1
procedures,related,1
cfg,converter,0
uint16_t,tx,1
of,mega,0
scheduled,stream,0
section,of,1
n_ul_slots_period,soonest,0
ul_slot_count,studies,0
if,schedulingrequestresourcetoaddmodlist,1
print128_number,sum_matrix,1
carrier_config,uplink_frequency,1
uci_01,factor,0
the,anywhere,0
n2,newsletter,0
c16_t,convert_precoder_weight,1
if,tdd_slot_bitmap,1
could,harq,1
with,benjamin,0
indicates,develop,0
work,nowhere,0
allocate,csi,1
ssb,jeff,0
number,confidential,0
unless,agreed,1
spatial,receive,1
prb,following,1
and,according,1
const,mac,1
ssb,the,1
mac,sinr_report,1
and,announces,0
creal,adjustment,0
ue,juice,0
in,ray,0
srs_pdu,num_symbols,1
future,ul_tti_req,1
at,slot,1
precoding_weigths_generation,theta_n,1
invalid,report,1
not,attorneys,0
is,an,1
mat_imag128,base00_idx,1
cfg,major,0
nr_ue_ul_bwp_t,advantages,0
cfg,infant,0
mat_real128,simde_mm_setr_epi32,1
ack,handmade,0
cqi_bitlen,csi_meas_bitlen,1
prb,webster,0
resource,from,1
get_n_ra_rb,lifetime,0
governing,and,1
for,production,0
log_d,reaches,0
if,resource_id,1
rate,minneapolis,0
simde_mm_setr_epi32,carbon,0
const,world,0
nr_servingcellconfigcommon_t,landscapes,0
specific,language,1
scheduling,plains,0
pdus,measures,0
idx,ryan,0
get_pucch_index,shareware,0
base20_idx,salon,0
const,customized,0
gnb_mac_inst,config,1
to,by,1
assertfatal,beam,1
from,harmony,0
nr_srs_resource_t,null,1
reporting,slots,1
number,sets,1
bool,calculator,0
harq_bit,programme,0
fdm,rach_configgeneric,1
ue,wife,0
pucch,indexed,1
ul,integration,0
be,exposure,0
conditions,of,1
csi_report,ri,1
free,yet,1
num_gnb_antenna_elements,port,1
const,pack,0
calling,yard,0
srs_config,srs_resourceid,1
result,bulk,0
offset,for,1
or,implied,1
nr_csi_report_t,ue,1
static,find_harq,1
for,hungry,0
uint8_t,medicare,0
nr_servingcellconfigcommon_t,servingcellconfigcommon,1
is,lovely,0
determined,of,1
o2,num_antenna_ports,1
nr_csi_reportconfig_t,csirep,1
couldn,coin,0
srs_resource,resourcetype,1
nrmac,rb,1
double,v_lm,1
struct,telling,0
idx,showing,0
nr_ue_info_t,ue,1
int,index,1
srs_pdu,oracle,0
ri,max_bitlen,1
payload,night,0
simultaneous,sodium,0
nb_symbols,elections,0
nr_configure_srs,srs_pdu,1
const,mixed,1
n3,null,1
of,vector,1
instance,measuring,0
mat_real128,interpretation,0
compute_nr_root_seq,frame_type,1
counting,revenues,0
boundary,or,1
if,usage,1
where,manuals,0
the,ul,1
k1,exemption,0
void,sched_ctrl,1
agreements,see,1
cqi,play,0
int8_t,head,1
int,strongest_rsrp,1
dl,occupied,1
pucch_configcommon,elderly,0
uint16_t,buck,0
rssi,guyana,0
in,advance,1
srs_parameters_v4,soap,0
beam_info,ue_beam,1
for,numbers,0
log_d,sie,0
vrb,map,1
nrmac,ul_tti_req_ahead_size,1
the,rsrp,1
also,cst,0
dl,full,1
ue,parameter,1
of,approve,0
int,r2,1
public,pit,0
n_slots_frame,debut,0
skip,which,1
of,purchase,0
srs_resource,playback,0
nrmac,frame_structure,1
absent,desert,0
curr_pucch,csi_bits,1
cfg,publicly,0
possible,thinkpad,0
num_dl_slots,numb_slots_frame,1
mac,sf,1
log_d,coordinates,0
from,receivers,0
by,scroll,0
common_channels,findarticles,0
csi_meas_bitlen,ri,1
for,r2,1
on,cricket,0
brief,choice,0
for,consciousness,0
ret,mills,0
tdd,spanish,0
num_prgs,prints,0
int32_t,apr,0
or,immediate,0
ch,scenic,0
expected,processing,1
format2,nrofsymbols,1
mat_imag128,combines,0
nrmac,convention,0
nrofreportedrs,each,1
planner,colors,0
bits,namely,0
copy,at,1
type,medal,0
potentially,introduced,0
limits,value,1
uint8_t,o_sr,1
idx,the,1
int,courts,0
theta_n,frankfurt,0
measurements,mumbai,0
nrmac,john,0
information,software,1
not,the,1
sched_slot,is,1
absent,prach,1
nr_mac,finance,0
int,num_harq,1
structure,occasion,1
full,pair,0
start_bit,polls,0
more,and,1
brief,or,1
the,available,1
the,is,1
you,may,1
sinr_report,trouble,0
ssb_mask_list,ate,0
populate,indices,1
not,find,1
allowed,nicholas,0
without,behind,0
n_pdus,pdu_size,1
or,cia,0
cfg,bow,0
ssb,table,1
payload,boulevard,0
to,in,1
boundary,in,1
bits,beer,0
beamforming,ue,1
const,frame,1
uint16_t,reservations,0
include,draft,0
base10_idx,num_prgs,1
we,advance,1
of,wrestling,0
return,principle,0
parameter,singh,0
format,format2,1
long,index_list,1
full,appraisal,0
ssb_table,park,0
spec,mario,0
ld,accepting,0
num_gnb_antenna_elements,dude,0
csi_report,cri_ri_li_pmi_cqi_report,1
periods,talk,0
warranties,competent,0
num_prgs,zshops,0
beam,max_bwp_size,1
the,heather,0
if,enabled,1
ul_bwp,curr_pucch,1
return,fs,1
in,the,1
through,find,1
ul_bwp,ruby,0
base03_idx,port,1
ue_iterator,beings,0
uint32_t,buf,1
array,lose,0
pmi_bitlen,grab,0
brief,related,1
const,cannon,0
to,breaks,0
licenses,transformation,0
int,get_pucch_index,1
so,impressive,0
base01_idx,pi,1
is,in,1
under,the,1
return,harq,1
to,include,1
avoid,of,1
cfg,seems,0
csi,lancaster,0
antenna,rx,1
int,pucch,1
pucch_config,bond,0
reception,donors,0
nrmac,pizza,0
nb_symbols,interview,0
evaluate_cri_report,cri_bitlen,1
k1,write,0
more,bike,0
it,that,1
simde_mm_setr_epi32,pi00,1
rs,impact,0
csi_report,pmi_x2,1
distance,is,1
bits,possible,1
may,holiday,0
implemented,golden,0
csi,turn,0
schedulingrequestresourceconfig,expectations,0
tx,earned,0
reporting,johnston,0
resource,set,1
scc,byte,0
nrmac,rc,1
malloc16,num_pm_idx,1
beam,aluminum,0
initial,pucch,1
nr_pucch_resourceid_t,resource,1
simde_mm_setr_epi32,ladder,0
nrmac,monsters,0
with,procedures,0
const,prach_fmt,1
nr_beam_alloc_t,ue,1
uint8_t,cumul_bits,1
const,tx,1
max,wealth,0
slot,is,1
brief,slots,1
in,downloaded,0
ch,pi,1
base30_idx,taking,0
ack,because,1
tpc,we,1
different,ssbri,1
iterate,received,1
slot,core,0
assertfatal,resourcetoaddmodlist,1
uint16_t,rx,1
memset,mars,0
ie,trustee,0
brief,performed,1
num_gnb_antenna_elements,declare,0
we,theft,0
nr_mac,dui,0
with,body,0
nr_mac,bit,1
cfg,tutorial,0
bool,check_bits_vs_coderate_limit,1
ll,creal,1
pid,property,0
rs,increase,0
beam,pucch_slot,1
srs_config,array,1
we,into,1
const,known,0
antenna,tx,1
by,or,1
nr_mac,bidder,0
mac,wood,0
frame_start,frame,1
log_e,could,1
get_measured_rsrp,henry,0
srs_resource,transmissioncomb,1
indices,tdd,1
for,bracket,0
mat_real128,simde_mm_setr_epi32,1
base20_idx,ambassador,0
cri_ri_li_pmi_cqi_report,pickandreverse_bits,1
const,sensors,0
static,soccer,0
cfg,prach_config,1
ri,containers,0
start_symb,choice,1
int,algorithm,0
common,utils,1
file,to,1
curr_payload,mauritius,0
simde_mm_add_epi32,structured,0
n_list,server,0
yet,implemented,1
brief,rainbow,0
num_prgs,rx,1
does,any,1
ssb_mask_list,nfapi_nr_config_ssb_mask_tag,1
in,potentially,1
curr_pucch,vanilla,0
ssb_table,customise,0
current_bwp,current_ul_bwp,1
static,int,1
measurement,topic,0
log_d,pools,0
for,software,1
ul_ack,bat,0
can,fit,1
nrmac,passport,0
may,bugs,0
feedbacks,anything,1
conditions,any,1
the,indexed,1
licenses,under,1
param,slot,1
const,port,1
o1,k1,1
array,ons,0
ue,harq_round_max,1
uint16_t,tx,1
this,kenny,0
harq_value,harq_confidence,1
nr_mac,professional,0
nr_frequencyinfodl,terror,0
nr_sched_pucch_t,australia,0
ssb_table,executive,0
ch,occupational,0
list,encyclopedia,0
max,philosophy,0
the,previous,1
where,and,1
the,shoulder,0
are,decision,0
int,participated,0
cumul_bits,reported_bitlen,1
bool,success,1
the,remark,0
pdus,next,1
polar,nokia,0
int,danger,0
and,resource,1
sched_ctrl,ue,1
mod_id,slot_t,1
nr_ue_info_t,uci_01,1
required,great,0
licenses,you,1
frame,does,1
ld,resources,1
for,prostores,0
evaluate_cri_report,payload,1
int,blond,0
iterate,reception,0
uint8_t,ending,0
and,resource,1
ul_bwp,current_ul_bwp,1
the,thought,0
map,loops,0
per,mixed,1
slots,period,1
of,this,1
ssb_table,adverse,0
srs_pdu,iraq,0
ue_iterator,pray,0
vrb_map_ul,int,1
check,need,1
report,estate,0
or,either,1
if,slot,1
be,comic,0
ssb_mask,uint32_t,1
nr_number_of_symbols_per_slot,feature,0
carrier_config,occupied,0
int,historical,0
nrmac,ue,1
resource,airline,0
num_prgs,port,1
num_prach_fd_occasions,hamilton,0
ue_info,upgrade,0
band,java,0
adds,simple,0
brief,microsoft,0
nr_sched_pucch_t,dome,0
fs,pointer,1
current_bwp,wise,0
report,puerto,0
r_index,cqi_table,1
set_pucch0_vrb_occupation,chapter,0
frame,or,1
assertfatal,luxembourg,0
for,utility,0
int,projected,0
r_index,bids,0
mac,brilliant,0
boundary,the,1
o2,marco,0
srs_resource,acquisitions,0
gnb_mac_inst,console,0
uint16_t,bwp_start,1
sched_frame,srs_resource_set,1
index,katie,0
to,count,1
csi,sinr_report,1
if,grows,0
to,independently,0
resource_id,index_list,1
include,conviction,0
the,artist,0
case,of,1
prach_fd_occasion,cake,0
mac,li,1
is_ul_slot,tdd_nr_uplink_slot,1
const,tx,1
cfg,value,1
we,ecommerce,0
sched_slot,frame_structure,1
frame_t,warming,0
to,uint,1
distributed,under,1
in,and,1
ue,csi_report_id,1
ul,slots,1
nr_get_tpc,sage,0
connected_ue_list,snowboard,0
as,organic,0
cfg,gay,0
num_gnb_antenna_elements,tx,1
openairinterface,software,1
period_cfg,tdd_slot_bitmap,1
srs_pdu,chief,0
of,bride,0
is,boundary,1
prach_fd_occasion,bedroom,0
nr_mac,sched_slot,1
const,fs,1
sched_slot,carnival,0
carrier,configuration,1
rrc,procedures,1
feedback_slot,slot,1
slot,chassis,0
not,hobby,0
ssb_mask_list,scc,1
list,moldova,0
int,n_set,1
uint16_t,tx,1
we,taken,1
unless,beyond,0
if,august,0
r_pucch,in,1
resource,resourcetoaddmodlist,1
port,actor,0
pucch,matching,1
size,of,1
cfg,ss_pbch_power,1
beam_info,ue_beam,1
domain,double,0
num_unused_root_sequences,genealogy,0
pucch_config,to,1
frame,and,1
padding,bit,1
rx,desk,0
choice,speeds,0
the,trauma,0
version,kids,0
nr_configure_pucch,r_pucch,1
simde_mm_mul_ps,simde_mm_cvtepi32_ps,1
stored,for,1
otherwise,this,1
to,more,1
pmi_x2,acts,0
int,n_ahead,1
pucch_frame,pucch_slot,1
int,moms,0
i2_size,all,0
base33_idx,resort,0
srs_resource,constant,0
count,progressive,0
executables,economy,0
csi,comply,0
adds,biodiversity,0
idx,door,0
table,somewhat,0
are,ieee,0
http,inches,0
return,season,0
short,pucch,1
ul,normalized,1
see,with,1
mod_id,morrison,0
we,phase,0
assertfatal,csi,1
couldn,resource,1
agreements,impressed,0
if,tmp,0
int,within,1
if,clan,0
nr_mac,newsletter,0
mm,expand,0
nb_preambles,rach_configcommon,1
tl,graduation,0
prbs,burning,0
ack,franchise,0
indexed,by,1
predetermined,decor,0
pucch,uint16_t,1
frame,ue,1
num_gnb_antenna_elements,antenna,1
curr_pucch,ceiling,0
pucchres,sometimes,0
gnb_mac_inst,relay,0
ue,shirts,0
phy_cell_id,lodging,0
nr_sched_lock,bucks,0
each,participants,0
related,to,1
int,r_pucch,1
const,head,1
nikaein,jennifer,0
precoding_matrix_size,events,0
curr_pucch,true,1
if,usps,0
size,ssb_positionsinburst,1
is,already,1
dl,contribute,0
of,laptops,0
not,implemented,1
common,pencil,0
const,port,1
int32_t,students,0
nrmac,hobbies,0
rsetindex,laws,0
beamforming,config_index,1
rs,florist,0
to,yet,1
slot,rc,1
int,social,0
spec,the,1
mcs_table,ue,1
and,rach_configcommon,1
bool,transit,0
scs_specificcarrierlist,permitted,0
sched_ctrl,daddy,0
as,in,1
int,venezuela,0
num_gnb_antenna_elements,kills,0
sched_ctrl,ul_cqi,1
frame_t,nr_sched_pucch_t,1
float,sharp,0
cell_config,tl,1
include,medieval,0
check,tue,0
base31_idx,courts,0
report,different,1
minimum,specifications,0
openairinterface,under,1
scc,school,0
if,scanners,0
measurements,contained,0
need,freedom,0
openairinterface,contributions,0
uint16_t,antenna,1
cri_ri_li_pmi_cqi_report,approximately,0
start_symb,resource,1
harq,dry,0
of,bits,1
slot,triumph,0
vrb,schedule,1
table,from,1
list,pucch_resource,1
index,cheque,0
module,code,0
single,spatial,1
slot,instructor,0
if,for,1
uint16_t,exhibit,0
resources,disabilities,0
in,ul_slot,1
handle_dl_harq,ue,1
added,terrace,0
up,shopzilla,0
int,slot,1
value,offsettocarrier,1
sched_ctrl,jessica,0
base20_idx,tx,1
the,alliance,1
value,baker,0
base32_idx,tx,1
sr,ranges,0
idx,focusing,0
process,slot,1
pucchres,tunisia,0
cfg,prach_config,1
log_d,explorer,0
feedback_frame,past,1
const,antenna,1
cfg,athletes,0
of,scheduling,1
resourceconfig,one,1
the,rsrp,1
license,elliott,0
srs_resource,winner,0
frequencyinfoul,largely,0
cyclic,sponsors,0
sched_ctrl,thank,0
in,discount,0
full,seeks,0
already,syndication,0
get,nth,1
v_lm,them,0
layer2,nr_mac_gnb,1
using,frame,1
nr_slots_period,up,1
csi_report,nb_ssbri_cri,1
value,dude,0
frame_structure,numb_slots_frame,1
include,sr,1
find_harq,nrmac,1
for,following,1
uint16_t,present,1
if,decide,0
payload,cumul_bits,1
for,permitted,0
ul_buffer_index,bags,0
num_gnb_antenna_elements,ken,0
licensed,null,0
curr_pucch,excellent,0
phy,csi,1
of,depend,1
const,howard,0
scheduling,amplifier,0
ue_iterator,mechanisms,0
mac,first,1
precoding_matrix_size,o2,1
r1,list,1
ue,alien,0
n_slots_frame,slot,1
nrmac,scc,1
only,american,0
number,frame,1
period_cfg,tdd_nr_downlink_slot,1
resource,her,0
srs_parameters_v4,srs_bandwidth_size,1
distance,decide,1
uint16_t,mint,0
carrier_config,get_supported_bw_mhz,1
sched_ctrl,true,1
layer,initiative,0
nr_number_of_symbols_per_slot,srs_resource,1
procedures,to,1
nr_pucch_config_t,ul_bwp,1
dl,slot,1
prach,duration,1
o1,o2,1
beam,move,1
format,stocks,0
cri_ri_li_pmi_cqi_report,wagner,0
checking,frontpage,0
test_pucch0_vrb_occupation,bwp_start,1
int,fs,1
uint16_t,rx,1
this,under,1
dl_grid_size,could,0
sched_ctrl,ue,1
configuration,information,1
tx,port,1
of,lesson,0
tl,tag,1
pucchres,nrofsymbols,1
configured,setting,1
number,supported,1
and,reset,0
float,mat_k,1
the,let,0
int,copyrighted,0
under,license,1
antenna,relaxation,0
n_slots_frame,skip,0
uint16_t,num_prgs,1
bit,requests,0
csi_bits,episode,0
periodic,swaziland,0
n_pdus,nfapi_nr_pucch_pdu_t,1
simde_mm_add_epi32,mat_imag128,1
include,gnb_app,1
carrier_config,array,1
to,containing,1
pucchcsires,outlets,0
if,n_slots_frame,1
potentially,assigned,1
if,to,1
for,one,1
the,guestbook,0
pmi_size,podcasts,0
resource,dig,0
log_d,dl,1
init_ue,reggae,0
tl,tag,1
value,symantec,0
bits,be,1
to,writing,0
nrmac,beam_info,1
for,srs_resourcetoaddmodlist,1
uint16_t,suited,0
the,pockets,0
int,newly,0
csi_report,caution,0
limitations,radiation,0
ue,could,1
resource,for,1
num_prach_fd_occasions,value,1
pucch2,the,1
n_list,cookies,0
int,consistently,0
carrier_config,recruiting,0
nrmac,meets,0
map,can,1
curr_pucch,tab,0
more,accent,0
base21_idx,port,1
r_index,infinite,0
payload,electronics,0
or,avatar,0
scheduling,fitting,0
cfg,handling,0
to,the,1
required,develop,0
port,information,1
nr_beam_alloc_t,ue,1
semi,renewal,0
srs_config,broadcasting,0
pi,litigation,0
num_prach_fd_occasions,holdings,0
limit,guinea,0
this,ltd,0
of,decorating,0
at,bride,0
this,taken,0
frame,promo,0
gives,in,1
stored,incentive,0
nrofreportedrs,different,1
pucchresset,list,1
srs_pdu,time_start_position,1
layer,board,0
srs_pdu,max,0
pucch,according,1
that,an,1
int,sinr_report,1
slots,mixed,1
and,persistent,1
gnb,precoding_matrix_size,1
in,sched_slot,1
int,harq_bit,1
is,request,1
const,rx,1
period,thailand,0
nr_rach_configcommon_t,scc,1
nr_acknack_scheduling,nightmare,0
cfg,dover,0
float,symbols,0
if,friends,0
cfg,carrier_config,1
oai,you,1
harq,demonstrates,0
idx,ul_slot_count,1
to,pucch,1
table,in,1
copy,gonna,0
int,csi_meas_bitlen,1
pucch,sched_pucch_size,1
i2_size,grocery,0
ssb_mask_list,ssb_mask,1
